"","X","age","net","gun","sex","year","nruns","runs_again"
"3567",14455,50,78.55,78.85,"F",2001,4,TRUE
"3568",14459,55,NA,108.6,"F",2008,3,FALSE
"3569",14462,53,91.48,93.98,"F",2002,3,FALSE
"3570",14465,62,98.02,101.6,"F",2006,4,TRUE
"3571",14469,40,82.2,83.93,"M",2002,5,TRUE
"3572",14474,31,NA,94.53,"F",2007,3,FALSE
"3573",14477,25,NA,85.98,"F",2008,3,FALSE
"3574",14480,42,89.52,94.42,"M",2002,4,TRUE
"3575",14484,29,88.5,94.37,"F",2005,3,FALSE
"3576",14487,32,99,99.97,"F",2001,5,TRUE
"3577",14492,50,89.73,90.7,"F",2006,3,FALSE
"3578",14495,41,98.52,106.6,"F",2006,3,FALSE
"3579",14498,48,NA,94.68,"F",2007,3,FALSE
"3580",14501,29,NA,104.1,"F",2007,3,FALSE
"3581",14504,36,113.4,121.8,"F",2006,3,FALSE
"3582",14507,47,97.95,105.7,"F",2005,5,TRUE
"3583",14512,30,NA,100.3,"F",2007,3,FALSE
"3584",14515,31,98.23,103.7,"F",2006,3,FALSE
"3585",14518,31,81.95,84.12,"F",2003,3,FALSE
"3586",14521,45,NA,67.67,"F",2007,4,TRUE
"3587",14525,43,NA,92.32,"F",2008,3,FALSE
"3588",14528,38,102.8,104.1,"F",2004,3,FALSE
"3589",14531,37,NA,76.4,"F",2008,3,FALSE
"3590",14534,35,82.03,82.23,"F",2005,6,TRUE
"3591",14540,31,101.2,106.3,"F",2003,3,FALSE
"3592",14543,32,112.2,118.3,"F",2005,3,FALSE
"3593",14546,36,NA,82.33,"F",2007,3,FALSE
"3594",14549,32,97.73,102.9,"F",2006,4,TRUE
"3595",14553,29,99.12,104.9,"F",2005,6,TRUE
"3596",14559,41,NA,104.8,"F",2008,3,FALSE
"3597",14562,29,144.2,152.2,"F",2006,3,FALSE
"3598",14565,28,92.73,98.83,"F",2004,6,TRUE
"3599",14571,41,NA,94.87,"F",2008,3,FALSE
"3600",14574,42,110.7,117.2,"F",2003,6,TRUE
"3601",14580,30,92.03,94.97,"F",2001,4,TRUE
"3602",14584,31,82.55,83.68,"F",2003,3,FALSE
"3603",14587,40,96.65,100.5,"F",2004,3,FALSE
"3604",14590,38,100.5,105.9,"F",2006,4,TRUE
"3605",14594,26,NA,76.53,"F",2008,3,FALSE
"3606",14597,40,NA,100.2,"F",2008,3,FALSE
"3607",14600,32,98.52,102.6,"F",2003,4,TRUE
"3608",14604,51,125.1,133,"F",2004,3,FALSE
"3609",14607,26,NA,83.6,"F",2008,3,FALSE
"3610",14610,44,99.77,102.1,"F",2004,4,TRUE
"3611",14614,33,111,116.9,"F",2005,4,TRUE
"3612",14618,25,116.4,124.3,"F",2006,4,TRUE
"3613",14622,38,131.4,138.1,"F",2005,3,FALSE
"3614",14625,41,90.37,95.28,"F",2004,7,TRUE
"3615",14632,36,93.45,95.13,"F",2003,4,TRUE
"3616",14636,43,97.28,104.5,"F",2006,3,FALSE
"3617",14639,27,107.6,113.3,"F",2002,3,FALSE
"3618",14642,28,60.67,60.67,"F",2004,4,TRUE
"3619",14646,40,80.37,84.98,"F",2006,5,TRUE
"3620",14651,37,110.9,115.3,"F",2002,4,TRUE
"3621",14655,37,86.72,90.17,"F",2002,3,FALSE
"3622",14658,28,87.25,91.67,"F",2006,4,TRUE
"3623",14662,46,103.8,103.8,"F",2005,3,FALSE
"3624",14665,43,103.8,107.9,"F",2005,3,FALSE
"3625",14668,29,132.5,142.6,"F",2006,3,FALSE
"3626",14671,35,101.5,110.2,"F",2005,4,TRUE
"3627",14675,40,80.68,81.07,"F",2006,3,FALSE
"3628",14678,26,NA,106.5,"F",2007,3,FALSE
"3629",14681,31,92.77,96.95,"F",2005,3,FALSE
"3630",14684,29,105,109.6,"F",2005,3,FALSE
"3631",14687,28,78.75,79.98,"F",2003,3,FALSE
"3632",14690,66,NA,73.17,"M",2007,3,FALSE
"3633",14693,48,NA,96.83,"M",2007,4,TRUE
"3634",14697,42,NA,84.5,"M",2008,3,FALSE
"3635",14700,43,76.07,81.02,"M",2006,5,TRUE
"3636",14705,47,106.2,112.5,"F",2002,3,FALSE
"3637",14708,54,98.62,103.1,"M",2001,8,TRUE
"3638",14716,39,66.08,67.77,"M",2005,4,TRUE
"3639",14720,34,94.92,96.1,"F",2004,4,TRUE
"3640",14724,27,102.2,105.9,"F",2004,4,TRUE
"3641",14728,46,90.17,91.63,"F",2005,5,TRUE
"3642",14733,30,98.28,103.9,"F",2002,7,TRUE
"3643",14740,25,NA,79.43,"F",2007,4,TRUE
"3644",14744,42,88.12,88.77,"F",2004,3,FALSE
"3645",14747,51,NA,86.67,"F",2007,3,FALSE
"3646",14750,38,NA,93.68,"F",2008,3,FALSE
"3647",14753,39,88.55,90.18,"M",2005,4,TRUE
"3648",14757,41,64.52,64.58,"F",2003,3,FALSE
"3649",14760,77,76.17,76.22,"M",2001,8,TRUE
"3650",14768,66,NA,69.4,"M",2008,3,FALSE
"3651",14771,36,79.38,81.3,"M",2004,5,TRUE
"3652",14776,39,75.63,75.82,"M",2005,5,TRUE
"3653",14781,61,90,93.23,"M",2001,9,TRUE
"3654",14790,64,91.85,93.8,"M",2004,6,TRUE
"3655",14796,62,NA,101.7,"M",2008,3,FALSE
"3656",14799,41,76.43,78.77,"M",2001,3,FALSE
"3657",14802,38,74.95,75.7,"M",2003,3,FALSE
"3658",14805,26,86.57,89.25,"M",2005,3,FALSE
"3659",14808,40,NA,77.8,"M",2008,3,FALSE
"3660",14811,62,85.72,91.38,"M",2005,3,FALSE
"3661",14814,34,NA,85.62,"F",2008,3,FALSE
"3662",14817,35,NA,86.92,"F",2008,3,FALSE
"3663",14820,46,101.7,105.2,"F",2003,3,FALSE
"3664",14823,42,98.95,108.7,"F",2001,9,TRUE
"3665",14832,35,93.9,100.1,"F",2003,6,TRUE
"3666",14838,33,80.43,82.03,"M",2004,5,TRUE
"3667",14843,51,97.88,98.95,"F",2005,5,TRUE
"3668",14848,29,84.73,91.32,"F",2005,3,FALSE
"3669",14851,56,88.58,89.47,"F",2002,6,TRUE
"3670",14857,43,NA,85.83,"F",2007,3,FALSE
"3671",14860,47,95.98,102.5,"F",2003,3,FALSE
"3672",14863,63,95.6,100.2,"F",2003,3,FALSE
"3673",14866,22,NA,69.92,"F",2007,4,TRUE
"3674",14870,34,NA,89.5,"M",2007,3,FALSE
"3675",14873,41,76.78,78.58,"M",2004,6,TRUE
"3676",14879,33,83.02,84.43,"M",2004,3,FALSE
"3677",14882,39,NA,77.85,"M",2008,3,FALSE
"3678",14885,38,74.87,75.68,"M",2004,4,TRUE
"3679",14889,54,NA,86.43,"M",2007,4,TRUE
"3680",14893,38,NA,100.6,"M",2008,3,FALSE
"3681",14896,34,87.53,94.73,"M",2004,5,TRUE
"3682",14901,40,NA,82.07,"F",2008,3,FALSE
"3683",14904,52,93.88,95.37,"M",2005,5,TRUE
"3684",14909,30,118.6,123.5,"F",2005,3,FALSE
"3685",14912,37,93.38,95.58,"F",2005,5,TRUE
"3686",14917,29,91.57,99.03,"F",2004,3,FALSE
"3687",14920,50,NA,NA,"M",2007,4,TRUE
"3688",14924,38,109,112.4,"F",2004,3,FALSE
"3689",14927,58,95.72,97.33,"F",2005,3,FALSE
"3690",14930,52,NA,107,"F",2007,4,TRUE
"3691",14934,46,119,123.4,"F",2003,6,TRUE
"3692",14940,38,96.62,99.92,"F",2006,4,TRUE
"3693",14944,31,92.68,96.13,"F",2001,6,TRUE
"3694",14950,43,NA,95.83,"F",2008,3,FALSE
"3695",14953,46,NA,98.73,"F",2008,3,FALSE
"3696",14956,41,81.52,84,"F",2006,5,TRUE
"3697",14961,42,80.13,80.93,"F",2002,5,TRUE
"3698",14966,55,80.62,80.95,"F",2001,9,TRUE
"3699",14975,39,NA,NA,"F",2007,3,FALSE
"3700",14978,47,103.2,108.9,"F",2003,6,TRUE
"3701",14984,45,NA,88.62,"M",2008,3,FALSE
"3702",14987,53,88.07,91.68,"M",2002,7,TRUE
"3703",14994,36,92.28,98.7,"M",2005,4,TRUE
"3704",14998,29,73.35,74.18,"M",2006,5,TRUE
"3705",15003,29,80.08,81.42,"F",2005,4,TRUE
"3706",15007,44,101.2,102.6,"F",2004,5,TRUE
"3707",15012,37,101.9,107.1,"F",2003,7,TRUE
"3708",15019,33,102.4,105.1,"F",2004,4,TRUE
"3709",15023,54,101.1,105,"F",2002,7,TRUE
"3710",15030,35,59.75,59.82,"M",2003,3,FALSE
"3711",15033,65,72.03,73.07,"M",2005,5,TRUE
"3712",15038,44,78.55,83.3,"M",2001,9,TRUE
"3713",15047,30,88.6,96.02,"F",2001,7,TRUE
"3714",15054,43,NA,82.35,"F",2007,4,TRUE
"3715",15058,29,99.1,108,"F",2006,3,FALSE
"3716",15061,20,NA,96.98,"F",2008,3,FALSE
"3717",15064,37,71.82,72.17,"M",2006,3,FALSE
"3718",15067,46,69.72,69.95,"M",2003,7,TRUE
"3719",15074,30,63.83,64.07,"M",2004,5,TRUE
"3720",15079,50,87.23,88.92,"M",2001,8,TRUE
"3721",15087,38,NA,88,"M",2007,4,TRUE
"3722",15091,50,98.7,104.9,"M",2004,4,TRUE
"3723",15095,38,76.02,76.48,"M",2004,3,FALSE
"3724",15098,31,81.33,83.48,"M",2003,3,FALSE
"3725",15101,44,125.2,127.8,"M",2004,3,FALSE
"3726",15104,48,149.2,149.2,"M",2005,4,TRUE
"3727",15108,54,66.35,66.47,"M",2004,7,TRUE
"3728",15115,74,104.9,106.3,"M",2001,4,TRUE
"3729",15119,30,NA,74.37,"M",2008,3,FALSE
"3730",15122,54,111,117.4,"F",2001,3,FALSE
"3731",15125,36,NA,83.55,"F",2007,3,FALSE
"3732",15128,49,103.9,103.9,"F",2003,3,FALSE
"3733",15131,39,85.57,86,"F",2004,4,TRUE
"3734",15135,29,97.6,103.6,"F",2006,5,TRUE
"3735",15140,37,NA,83.05,"M",2008,3,FALSE
"3736",15143,38,NA,90.2,"M",2008,3,FALSE
"3737",15146,28,106.1,113,"F",2003,3,FALSE
"3738",15149,26,92.65,94.53,"F",2004,4,TRUE
"3739",15153,48,101.4,109.7,"F",2005,5,TRUE
"3740",15158,46,123.8,128.4,"F",2002,3,FALSE
"3741",15161,40,88.98,92.92,"F",2005,3,FALSE
"3742",15164,37,NA,84.57,"F",2008,3,FALSE
"3743",15167,34,76.73,77.08,"F",2005,3,FALSE
"3744",15170,42,81.93,82.63,"F",2001,3,FALSE
"3745",15173,43,101.9,107.1,"F",2003,6,TRUE
"3746",15179,41,104.3,106.2,"F",2001,4,TRUE
"3747",15183,52,NA,112,"F",2007,3,FALSE
"3748",15186,36,NA,89.88,"F",2007,4,TRUE
"3749",15190,34,95.12,99.17,"F",2002,3,FALSE
"3750",15193,34,106.1,109,"F",2002,8,TRUE
"3751",15201,40,NA,86.02,"F",2007,3,FALSE
"3752",15204,26,93.4,98.35,"F",2005,5,TRUE
"3753",15209,39,115.9,119.7,"F",2005,3,FALSE
"3754",15212,50,NA,104.2,"F",2008,3,FALSE
"3755",15215,37,68.52,68.83,"F",2002,7,TRUE
"3756",15222,35,NA,110.3,"F",2008,3,FALSE
"3757",15225,35,NA,84.87,"F",2008,3,FALSE
"3758",15228,51,108.6,113.4,"F",2002,6,TRUE
"3759",15234,49,83.35,83.83,"F",2002,6,TRUE
"3760",15240,39,99.23,101.9,"F",2003,3,FALSE
"3761",15243,38,NA,86.7,"F",2007,4,TRUE
"3762",15247,41,89.78,97.2,"F",2005,6,TRUE
"3763",15253,40,77.22,77.95,"F",2004,4,TRUE
"3764",15257,31,101.8,109.2,"F",2004,5,TRUE
"3765",15262,51,104.4,110.3,"F",2002,4,TRUE
"3766",15266,48,115,115.6,"F",2005,3,FALSE
"3767",15269,33,106.9,112.8,"F",2006,3,FALSE
"3768",15272,26,NA,100.2,"F",2008,3,FALSE
"3769",15275,33,103.8,108.1,"F",2001,9,TRUE
"3770",15284,29,NA,81.62,"F",2007,3,FALSE
"3771",15287,27,NA,115.3,"F",2007,4,TRUE
"3772",15291,49,131.6,138.6,"F",2005,4,TRUE
"3773",15295,27,70.5,70.5,"F",2005,3,FALSE
"3774",15298,29,106.6,115.6,"F",2006,3,FALSE
"3775",15301,32,66.05,66.4,"F",2004,5,TRUE
"3776",15306,30,90.8,94.37,"F",2001,7,TRUE
"3777",15313,37,115.2,118.3,"F",2002,3,FALSE
"3778",15316,33,90.43,96.38,"F",2003,3,FALSE
"3779",15319,49,105.4,111.5,"F",2004,4,TRUE
"3780",15323,53,81.8,82.5,"F",2003,4,TRUE
"3781",15327,60,112,114.8,"F",2002,3,FALSE
"3782",15330,58,NA,103.5,"F",2007,4,TRUE
"3783",15334,47,133.4,139.1,"F",2006,4,TRUE
"3784",15338,35,96.37,96.37,"M",2005,3,FALSE
"3785",15341,47,86.87,92.7,"F",2002,6,TRUE
"3786",15347,36,NA,97.48,"F",2008,3,FALSE
"3787",15350,21,NA,98.68,"F",2008,3,FALSE
"3788",15353,27,NA,99.12,"F",2007,4,TRUE
"3789",15357,41,85,85.62,"F",2004,5,TRUE
"3790",15362,69,113.9,117.3,"F",2003,4,TRUE
"3791",15366,51,79.3,79.72,"F",2003,4,TRUE
"3792",15370,27,67.93,68.28,"M",2002,3,FALSE
"3793",15373,43,78.98,80.23,"M",2002,6,TRUE
"3794",15379,46,80.75,83.38,"M",2006,3,FALSE
"3795",15382,45,72.22,72.65,"M",2002,3,FALSE
"3796",15385,28,72.85,78.55,"M",2006,4,TRUE
"3797",15389,35,89.87,89.87,"M",2005,6,TRUE
"3798",15395,45,NA,134,"M",2008,3,FALSE
"3799",15398,35,109.1,115.4,"M",2005,4,TRUE
"3800",15402,43,69.75,69.87,"M",2004,6,TRUE
"3801",15408,48,75.35,76.85,"M",2001,7,TRUE
"3802",15415,43,75.83,76.9,"M",2004,3,FALSE
"3803",15418,31,79.08,82.78,"M",2005,3,FALSE
"3804",15421,46,88.35,89.52,"M",2003,8,TRUE
"3805",15429,30,76.28,76.88,"M",2005,6,TRUE
"3806",15435,33,51.97,52,"M",2001,3,FALSE
"3807",15438,50,NA,93.2,"M",2007,4,TRUE
"3808",15442,34,91.27,95.82,"M",2004,3,FALSE
"3809",15445,27,NA,102.2,"M",2008,3,FALSE
"3810",15448,51,79.27,81.95,"M",2002,7,TRUE
"3811",15455,32,90.17,92.22,"M",2003,5,TRUE
"3812",15460,37,68.22,68.7,"M",2004,6,TRUE
"3813",15466,32,98.8,104.1,"M",2001,6,TRUE
"3814",15472,27,NA,78.12,"M",2008,3,FALSE
"3815",15475,38,68.1,68.4,"M",2006,3,FALSE
"3816",15478,47,84.37,85.23,"M",2001,3,FALSE
"3817",15481,37,53.73,53.78,"M",2002,8,TRUE
"3818",15489,46,83.78,85.13,"M",2001,4,TRUE
"3819",15493,43,74.18,75.25,"M",2006,5,TRUE
"3820",15498,28,71.17,71.87,"M",2006,3,FALSE
"3821",15501,50,79.58,80.72,"M",2002,9,TRUE
"3822",15510,47,NA,115.1,"M",2008,3,FALSE
"3823",15513,35,83.28,89.57,"M",2003,3,FALSE
"3824",15516,39,NA,81,"M",2008,3,FALSE
"3825",15519,37,84.5,86.45,"M",2003,8,TRUE
"3826",15527,34,65.97,66.25,"M",2004,5,TRUE
"3827",15532,41,78.85,80.1,"M",2003,8,TRUE
"3828",15540,60,NA,95.67,"M",2007,3,FALSE
"3829",15543,44,54.62,54.62,"M",2002,8,TRUE
"3830",15551,40,93.88,97.35,"M",2004,3,FALSE
"3831",15554,36,82.3,87.47,"M",2002,5,TRUE
"3832",15559,31,65.92,66.1,"M",2006,4,TRUE
"3833",15563,39,NA,94.12,"M",2007,4,TRUE
"3834",15567,42,62.17,62.28,"M",2003,5,TRUE
"3835",15572,30,96.8,102,"M",2004,3,FALSE
"3836",15575,43,61.52,61.57,"M",2005,5,TRUE
"3837",15580,49,NA,74.72,"M",2008,3,FALSE
"3838",15583,39,88.98,94.97,"M",2006,5,TRUE
"3839",15588,49,103.2,111.8,"M",2006,4,TRUE
"3840",15592,44,78.18,79.07,"M",2006,3,FALSE
"3841",15595,30,87.73,91.43,"M",2006,5,TRUE
"3842",15600,38,87.58,89.53,"M",2002,4,TRUE
"3843",15604,39,79.52,80.62,"M",2003,5,TRUE
"3844",15609,30,81.03,83.03,"M",2003,4,TRUE
"3845",15613,29,80.82,81.55,"M",2001,5,TRUE
"3846",15618,44,78.15,83.6,"M",2001,3,FALSE
"3847",15621,35,79.38,82.28,"M",2004,4,TRUE
"3848",15625,40,86.75,93.2,"M",2002,4,TRUE
"3849",15629,36,NA,104.7,"M",2007,3,FALSE
"3850",15632,32,92.25,95.43,"M",2001,4,TRUE
"3851",15636,52,97.98,97.98,"M",2005,4,TRUE
"3852",15640,42,98.78,103.2,"M",2003,3,FALSE
"3853",15643,35,75.45,76.27,"M",2001,5,TRUE
"3854",15648,44,85.32,88.97,"M",2006,3,FALSE
"3855",15651,47,79.38,79.72,"M",2003,3,FALSE
"3856",15654,48,NA,91.77,"M",2008,3,FALSE
"3857",15657,37,95.63,98.05,"M",2004,3,FALSE
"3858",15660,39,82.55,82.55,"M",2003,3,FALSE
"3859",15663,40,62.7,62.98,"M",2004,5,TRUE
"3860",15668,32,77.83,81.8,"M",2004,6,TRUE
"3861",15674,48,93.92,93.92,"M",2005,4,TRUE
"3862",15678,35,96.33,100.5,"M",2002,3,FALSE
"3863",15681,30,73.42,73.9,"M",2001,6,TRUE
"3864",15687,43,79.1,80.78,"M",2002,7,TRUE
"3865",15694,27,NA,65.3,"M",2008,3,FALSE
"3866",15697,40,69.87,71,"M",2001,9,TRUE
"3867",15706,56,103.9,105.4,"F",2001,7,TRUE
"3868",15713,45,88.75,91.48,"F",2002,9,TRUE
"3869",15722,32,97.62,100.4,"F",2003,4,TRUE
"3870",15726,36,NA,86.12,"F",2007,4,TRUE
"3871",15730,36,72.47,74.17,"F",2006,4,TRUE
"3872",15734,40,89.5,91.67,"F",2003,4,TRUE
"3873",15738,33,84.02,86.83,"F",2001,3,FALSE
"3874",15741,27,127.3,131.7,"F",2004,4,TRUE
"3875",15745,53,NA,NA,"F",2007,3,FALSE
"3876",15748,49,92.57,95.98,"F",2006,5,TRUE
"3877",15753,39,59.15,59.22,"F",2002,7,TRUE
"3878",15760,28,102.2,104.3,"F",2006,4,TRUE
"3879",15764,31,88.3,88.77,"M",2005,4,TRUE
"3880",15768,40,77.05,78.27,"M",2001,3,FALSE
"3881",15771,62,86.47,89.37,"M",2003,3,FALSE
"3882",15774,34,NA,57.62,"M",2008,3,FALSE
"3883",15777,56,81.82,84.48,"M",2001,10,TRUE
"3884",15787,38,90.37,93.83,"M",2003,4,TRUE
"3885",15791,28,NA,111,"M",2008,3,FALSE
"3886",15794,49,NA,77.4,"M",2008,3,FALSE
"3887",15797,47,NA,79.28,"M",2008,3,FALSE
"3888",15800,28,NA,76.55,"F",2008,3,FALSE
"3889",15803,41,59.43,59.48,"M",2001,5,TRUE
"3890",15808,44,69.53,69.73,"M",2001,4,TRUE
"3891",15812,46,103.8,108.4,"F",2004,3,FALSE
"3892",15815,40,NA,91.15,"M",2007,4,TRUE
"3893",15819,51,63.42,63.63,"M",2005,6,TRUE
"3894",15825,36,NA,73.98,"M",2007,4,TRUE
"3895",15829,42,100.4,109.7,"F",2006,3,FALSE
"3896",15832,48,106.7,106.7,"F",2001,7,TRUE
"3897",15839,44,88.13,90.6,"F",2003,7,TRUE
"3898",15846,46,97.98,103.2,"F",2001,3,FALSE
"3899",15849,39,98.5,106,"F",2001,3,FALSE
"3900",15852,52,98.48,100.9,"F",2002,4,TRUE
"3901",15856,46,NA,98.93,"F",2008,3,FALSE
"3902",15859,42,NA,86.12,"F",2008,4,TRUE
"3903",15863,44,91.97,94.15,"F",2003,4,TRUE
"3904",15867,53,89.13,91.43,"F",2001,5,TRUE
"3905",15872,46,101.3,107,"F",2001,4,TRUE
"3906",15876,46,110,116.2,"F",2003,4,TRUE
"3907",15880,42,NA,87.55,"F",2007,3,FALSE
"3908",15883,38,122,128,"F",2005,4,TRUE
"3909",15887,55,108.7,113.3,"F",2004,4,TRUE
"3910",15891,27,NA,89.93,"F",2008,3,FALSE
"3911",15894,51,95.35,98.75,"F",2002,8,TRUE
"3912",15902,47,73.82,74.07,"F",2003,3,FALSE
"3913",15905,32,63.02,63.07,"F",2005,3,FALSE
"3914",15908,44,95.67,98.38,"F",2002,3,FALSE
"3915",15911,34,113.5,118.8,"F",2003,4,TRUE
"3916",15915,46,95.5,99.62,"F",2001,4,TRUE
"3917",15919,36,NA,98.8,"F",2007,3,FALSE
"3918",15922,40,91.7,97.43,"F",2004,3,FALSE
"3919",15925,41,82.57,83.43,"F",2002,4,TRUE
"3920",15929,27,NA,88.6,"F",2008,3,FALSE
"3921",15932,44,102.3,112,"F",2001,8,TRUE
"3922",15940,48,99.5,103.1,"F",2001,3,FALSE
"3923",15943,48,NA,81.87,"F",2007,3,FALSE
"3924",15946,32,98.35,103.3,"F",2005,3,FALSE
"3925",15949,46,119.7,123.8,"F",2003,3,FALSE
"3926",15952,55,94.45,98.73,"F",2004,5,TRUE
"3927",15957,54,105.6,108.6,"F",2002,6,TRUE
"3928",15963,42,86.68,87.05,"F",2006,3,FALSE
"3929",15966,35,98.45,99.8,"F",2002,7,TRUE
"3930",15973,46,82.48,84.13,"F",2003,3,FALSE
"3931",15976,30,NA,91.48,"F",2007,4,TRUE
"3932",15980,41,108.6,112.7,"F",2001,4,TRUE
"3933",15984,46,139,146.3,"F",2006,3,FALSE
"3934",15987,33,NA,95.13,"F",2007,3,FALSE
"3935",15990,37,NA,101.5,"F",2007,4,TRUE
"3936",15994,46,96.5,97.8,"F",2002,5,TRUE
"3937",15999,53,91.05,95.18,"F",2001,3,FALSE
"3938",16002,24,75.75,76.1,"F",2001,3,FALSE
"3939",16005,32,93.5,96.98,"F",2003,3,FALSE
"3940",16008,55,105.7,109.6,"F",2004,7,TRUE
"3941",16015,47,87.37,88.77,"F",2003,3,FALSE
"3942",16018,28,90.08,92.15,"F",2004,4,TRUE
"3943",16022,29,85.88,87.45,"F",2003,5,TRUE
"3944",16027,42,93.37,95.6,"F",2002,3,FALSE
"3945",16030,45,106.2,108,"F",2002,5,TRUE
"3946",16035,37,97.57,101.5,"F",2003,4,TRUE
"3947",16039,49,95.3,96.38,"F",2001,3,FALSE
"3948",16042,61,94.27,94.27,"F",2005,3,FALSE
"3949",16045,42,87.4,88.6,"F",2005,3,FALSE
"3950",16048,40,91.83,96.12,"F",2006,4,TRUE
"3951",16052,29,83.17,86.38,"F",2002,3,FALSE
"3952",16055,35,104.9,109.6,"F",2003,3,FALSE
"3953",16058,49,113.2,120,"F",2004,4,TRUE
"3954",16062,39,NA,100.4,"F",2007,4,TRUE
"3955",16066,49,NA,94.57,"F",2007,3,FALSE
"3956",16069,45,90.03,100.8,"F",2005,3,FALSE
"3957",16072,50,96.27,96.27,"F",2003,3,FALSE
"3958",16075,33,59.83,59.92,"M",2005,5,TRUE
"3959",16080,33,89.87,91.77,"M",2002,3,FALSE
"3960",16083,40,NA,91.25,"M",2008,3,FALSE
"3961",16086,25,82.5,86.65,"M",2003,3,FALSE
"3962",16089,36,NA,69.52,"M",2008,3,FALSE
"3963",16092,37,80.43,82.48,"M",2005,3,FALSE
"3964",16095,33,108.6,113.2,"M",2005,3,FALSE
"3965",16098,43,79.02,79.95,"M",2001,5,TRUE
"3966",16103,26,70.2,70.5,"M",2005,5,TRUE
"3967",16108,27,NA,78.28,"M",2008,3,FALSE
"3968",16111,42,NA,81.07,"M",2008,3,FALSE
"3969",16114,30,NA,95.85,"M",2007,4,TRUE
"3970",16118,34,60.95,61.08,"M",2003,5,TRUE
"3971",16123,25,124.6,128.1,"M",2002,4,TRUE
"3972",16127,30,83.37,88.27,"M",2004,5,TRUE
"3973",16132,49,NA,69.82,"M",2008,3,FALSE
"3974",16135,35,83.63,85.88,"M",2003,7,TRUE
"3975",16142,37,71.03,71.57,"M",2001,4,TRUE
"3976",16146,49,75.27,75.8,"M",2005,5,TRUE
"3977",16151,29,78.08,81.37,"M",2001,4,TRUE
"3978",16155,28,NA,102.3,"M",2008,3,FALSE
"3979",16158,37,111,111,"M",2005,3,FALSE
"3980",16161,25,97.2,101.2,"M",2005,3,FALSE
"3981",16164,18,64.95,69.42,"M",2005,3,FALSE
"3982",16167,49,NA,81.22,"M",2007,4,TRUE
"3983",16171,39,75.27,75.73,"M",2002,5,TRUE
"3984",16176,33,62.53,65.15,"M",2006,3,FALSE
"3985",16179,28,65.55,65.78,"M",2003,3,FALSE
"3986",16182,41,86.2,86.58,"M",2004,3,FALSE
"3987",16185,46,113.6,119.2,"M",2003,4,TRUE
"3988",16189,36,NA,80.87,"M",2007,4,TRUE
"3989",16193,30,NA,52.78,"M",2008,3,FALSE
"3990",16196,41,118.3,124.4,"F",2005,4,TRUE
"3991",16200,39,NA,97.23,"F",2007,3,FALSE
"3992",16203,23,80.13,84.07,"F",2003,7,TRUE
"3993",16210,44,106.3,109.1,"F",2004,3,FALSE
"3994",16213,40,NA,89.97,"F",2007,4,TRUE
"3995",16217,41,NA,99.78,"F",2007,3,FALSE
"3996",16220,24,117.2,123.6,"F",2002,9,TRUE
"3997",16229,58,106.7,108.8,"F",2004,3,FALSE
"3998",16232,53,NA,103,"F",2007,4,TRUE
"3999",16236,43,76.65,76.83,"F",2003,5,TRUE
"4000",16241,31,86.07,91.53,"F",2001,5,TRUE
"4001",16246,48,89.82,95.53,"F",2004,3,FALSE
"4002",16249,47,99.22,100.8,"F",2002,6,TRUE
"4003",16255,41,80.98,82.12,"F",2005,3,FALSE
"4004",16258,37,97.73,102.9,"F",2004,6,TRUE
"4005",16264,41,103.7,107.5,"F",2004,5,TRUE
"4006",16269,52,NA,86.48,"M",2008,3,FALSE
"4007",16272,52,NA,70.73,"M",2008,3,FALSE
"4008",16275,20,NA,68.88,"M",2007,3,FALSE
"4009",16278,38,NA,60.27,"M",2008,3,FALSE
"4010",16281,42,96.68,100.3,"M",2004,3,FALSE
"4011",16284,36,68.37,68.83,"M",2002,4,TRUE
"4012",16288,19,89.42,91.38,"M",2002,3,FALSE
"4013",16291,33,NA,122.6,"F",2008,3,FALSE
"4014",16294,32,NA,100.2,"F",2007,4,TRUE
"4015",16298,31,NA,91.63,"F",2007,3,FALSE
"4016",16301,38,88.02,89.58,"F",2005,4,TRUE
"4017",16305,41,105.7,113.6,"F",2005,3,FALSE
"4018",16308,17,93.85,96.72,"F",2005,3,FALSE
"4019",16311,25,NA,79.1,"F",2007,4,TRUE
"4020",16315,26,NA,99.23,"F",2007,3,FALSE
"4021",16318,27,NA,81.58,"F",2008,3,FALSE
"4022",16321,40,83.9,85.13,"F",2006,5,TRUE
"4023",16326,34,94.18,95.73,"F",2001,5,TRUE
"4024",16331,24,81.28,82.17,"F",2006,3,FALSE
"4025",16334,32,NA,100.8,"F",2008,3,FALSE
"4026",16337,30,101.7,105.8,"F",2002,3,FALSE
"4027",16340,28,103.3,109.4,"F",2004,3,FALSE
"4028",16343,28,122.8,130.1,"F",2006,3,FALSE
"4029",16346,26,NA,103.1,"F",2008,3,FALSE
"4030",16349,37,129.9,129.9,"F",2005,3,FALSE
"4031",16352,31,NA,111.4,"F",2008,3,FALSE
"4032",16355,25,113.7,124.4,"F",2001,3,FALSE
"4033",16358,34,82.9,85.2,"F",2004,3,FALSE
"4034",16361,31,NA,97,"F",2008,3,FALSE
"4035",16364,29,86.78,91.35,"F",2001,7,TRUE
"4036",16371,47,NA,109,"F",2008,3,FALSE
"4037",16374,35,101.7,109,"F",2004,3,FALSE
"4038",16377,29,83.53,88.18,"F",2002,3,FALSE
